,state,gender,avg_fam_income,pobc2,avggift,domain,target_d,med_home_val_transformed
126,CA,Female,744.0,27,17,T1,27.0,1.4538754156703937
127,CA,Female,667.0,58,12,S1,14.0,2.07790005421484
128,LA,Male,339.0,89,6,T2,12.0,-0.5805616007078276
129,IN,Female,393.0,51,3,S2,3.0,0.06980303240154481
130,NC,Male,340.0,36,5,C2,5.0,-0.4539870224499575
131,CA,Female,697.0,46,21,S1,25.0,1.5092803687278753
132,NC,U,289.0,89,3,R3,1.0,-0.9468830883724372
133,SC,Female,398.0,26,5,T3,5.0,-0.0063463684077562695
134,OR,Male,301.0,56,7,R2,10.0,-0.6826212246266676
135,IL,Male,241.0,79,7,C3,14.0,-0.06619109866990172
136,AR,Female,249.0,31,8,R2,20.0,-0.8531295386003706
137,TX,Female,409.0,45,9,R1,10.0,0.05273761058110388
138,CO,Female,316.0,25,20,R1,20.0,-0.0847202695315243
139,MS,Male,289.0,84,8,R2,10.0,-0.7017786047286195
140,NE,Female,426.0,62,3,S2,10.0,-0.5131077982825574
141,TX,Female,209.0,62,8,C3,13.0,-1.0980990174851186
142,GA,U,565.0,46,10,T2,16.0,0.0394914715199048
143,CA,Male,807.0,22,5,S1,10.0,2.8906554549824
144,IL,Female,725.0,79,8,S1,10.0,1.082194989763046
145,OK,Female,394.0,59,15,T2,10.0,-0.40408221016237184
146,GA,Female,341.0,75,15,R2,15.0,-0.586488690085465
147,GA,Female,692.0,10,5,R2,5.0,1.7597952801384018
148,MT,U,476.0,57,9,C2,15.0,-0.1282993545107191
149,SC,Female,317.0,83,8,T2,15.0,-0.6783983769824377
150,CA,Female,373.0,54,9,S2,14.0,0.31405470534410423
151,FL,Male,463.0,24,4,S2,2.0,-0.3472769672021716
152,IL,Male,551.0,68,16,C1,25.0,0.5693418394062372
153,IL,Female,435.0,78,5,S2,11.0,-0.025593881007073858
154,SC,Male,356.0,83,7,T2,8.0,-0.7743008730132901
155,ID,Male,303.0,38,19,S1,35.0,-0.5037157603128375
156,NC,U,309.0,71,3,R2,6.0,-0.5244565320172303
157,CA,Male,0.0,0,22,0,25.0,-4.179469891894217
158,CA,Male,845.0,49,7,S1,10.0,2.324035040832195
159,MS,Male,286.0,64,9,R3,10.0,-0.8318271128969792
160,FL,Male,323.0,33,10,U4,15.0,-0.7878940651988637
161,CA,Female,406.0,27,11,U2,10.0,1.347841657047251
162,MI,Female,329.0,68,11,C3,21.0,-1.1930140793502664
163,IL,Male,363.0,76,8,S2,10.0,-1.9658566469017873
164,ND,Male,261.0,89,4,R3,10.0,-1.3927559161154965
165,TX,Male,394.0,60,19,R2,25.0,-0.354052233400387
166,CA,Female,746.0,53,5,U1,5.0,1.9874651052752144
167,MO,Female,216.0,62,17,R3,16.0,-1.1930140793502664
168,OR,Female,454.0,45,13,T2,17.0,0.028818703475306785
169,CA,Female,352.0,51,8,S2,10.0,0.212541153208239
170,TX,Male,373.0,70,9,C2,10.0,-0.47038198767984946
171,FL,Male,649.0,18,8,C1,10.0,0.4775165967675184
172,CA,Female,1051.0,43,15,S1,20.0,2.790329421157722
173,UT,Female,295.0,67,5,R2,10.0,-0.6185094213930333
174,CA,Female,388.0,71,7,R2,12.0,0.2948459101494554
175,SC,Female,362.0,43,14,C1,22.0,-0.4981086212638906
176,IL,Female,306.0,80,10,T3,11.0,-1.0096050775710552
177,CO,Male,430.0,45,23,S3,37.0,-0.24426975932149408
178,IL,Male,309.0,71,9,R3,15.0,-1.0096050775710552
179,MN,Male,435.0,64,11,S2,20.0,-0.5055894691747328
180,WI,Female,339.0,90,9,R3,15.0,-1.2022817430445254
181,CA,Female,431.0,63,14,R2,20.0,0.26111579410140373
182,LA,Female,417.0,65,15,T1,24.0,-0.3304670196876576
183,ND,Male,418.0,84,5,C1,5.0,-0.34221486335642215
184,MI,Male,306.0,87,9,R3,20.0,-0.8108450535726679
185,CA,Female,981.0,32,5,U1,5.0,2.89134111505105
186,MI,Male,713.0,72,35,S1,50.0,0.2715998295129045
187,CA,Female,224.0,74,5,C3,10.0,-0.6024118283987882
188,IL,Male,350.0,72,37,R2,30.0,-0.5018443872036845
189,FL,Female,291.0,31,13,0,20.0,-0.448561198135979
190,MS,U,357.0,75,5,C2,4.0,-0.9674681109762352
191,CA,Female,386.0,59,10,U3,10.0,0.5584829513017815
192,HI,Male,588.0,50,20,U1,20.0,1.9805130177923191
193,CA,Male,599.0,52,6,S1,10.0,2.037979443027236
194,OR,Female,343.0,47,7,S2,13.0,-0.46672328953925135
195,TN,Female,377.0,76,9,R2,10.0,-0.4395609944802861
196,MI,Female,595.0,88,15,S1,20.0,0.2854816562953571
197,MI,Female,525.0,73,20,T2,10.0,-0.0063463684077562695
198,CA,Male,435.0,56,17,T2,10.0,0.8865266572937117
199,FL,Male,396.0,32,13,R2,10.0,0.06718881114778348
200,TN,Female,306.0,84,11,R2,14.0,-0.9041474802122478
201,FL,Female,331.0,7,6,C2,7.0,0.2948459101494554
202,CA,Female,513.0,45,13,U2,20.0,0.8940077628140497
203,CA,Female,409.0,47,9,C2,10.0,0.3242287012964202
204,IL,Female,378.0,40,10,U2,15.0,2.5324045321598856
205,CA,Female,483.0,61,7,C1,13.0,1.1994583641238985
206,TX,Female,331.0,64,6,T3,10.0,-1.0475956612736832
207,OR,Female,603.0,42,4,0,5.0,0.14765899896459064
208,TX,Female,502.0,53,10,S1,10.0,-0.03252254082139697
209,NM,Male,0.0,0,21,T3,25.0,-4.179469891894217
210,CA,Female,461.0,62,12,U1,12.0,1.5674856330132325
211,MI,Male,618.0,67,15,S1,32.0,0.24232075430853015
212,WI,U,221.0,48,10,U4,15.0,-1.3089753546596312
213,LA,Female,251.0,87,4,R3,4.0,-0.8131609192984958
214,KS,Female,363.0,67,16,T2,23.0,-0.8603035253019408
215,ND,Male,350.0,82,10,R2,10.0,-1.1182762604360532
216,SC,Female,331.0,72,20,T2,5.0,-0.7720480039926799
217,TX,Female,455.0,77,3,T2,5.0,-0.1194897174986665
218,TX,Female,611.0,51,10,T1,20.0,-0.13863809689897938
219,TX,Male,574.0,55,4,S2,5.0,-0.06477440818245657
220,MO,Male,398.0,80,6,T2,6.0,-0.4557999498643348
221,MI,Female,436.0,83,12,U2,20.0,-0.3388492701563192
222,MO,Male,365.0,61,13,S2,23.0,-0.5964204439105331
223,MO,Female,411.0,84,10,0,32.0,-0.3506608998143235
224,TX,Female,245.0,80,7,R3,11.0,-1.033902792402554
225,CA,Female,340.0,63,25,C2,10.0,0.8714777577724877
226,FL,Female,432.0,21,8,0,7.0,-0.08042567622442208
227,MI,Male,672.0,80,8,S1,12.0,0.31405470534410423
228,AL,U,370.0,92,7,T2,6.0,-0.7475000106525315
229,GA,Male,375.0,75,15,T2,15.0,-0.3625631948386197
230,MO,U,322.0,81,5,R2,5.0,-1.2336704057478791
231,CA,Female,447.0,55,5,S2,10.0,1.5608951832070517
232,IN,Female,343.0,85,5,R3,5.0,-0.9700633940270411
233,MN,Male,337.0,86,3,R2,5.0,-1.2241720743007354
234,CA,Male,276.0,35,8,U3,10.0,0.4271508245628073
235,FL,Male,313.0,21,7,C3,10.0,-0.586488690085465
236,WA,Female,249.0,43,9,R2,10.0,-0.9165785822204294
237,CA,Female,380.0,45,12,T2,10.0,0.4314019875479855
238,NM,Male,378.0,57,8,C2,10.0,-0.015942206313870413
239,KY,Male,542.0,79,23,T1,36.0,0.23759016680550402
240,CA,Female,487.0,43,5,S2,5.0,0.5123658157729459
241,AR,Male,196.0,76,3,T3,5.0,-1.1124794431370166
242,MI,Male,441.0,14,21,T2,50.0,-0.5037157603128375
243,FL,Male,414.0,11,9,C2,12.0,-0.052078827444760105
244,MO,Female,340.0,69,12,R1,15.0,-0.5358921050074062
245,KS,Female,1078.0,45,23,S1,35.0,1.1966075213408367
246,MN,Female,772.0,66,9,S1,19.0,0.4493585329947812
247,CA,Female,256.0,23,6,C3,10.0,0.762725476845343
248,CA,Female,402.0,45,15,U1,35.0,1.8463574904071296
249,ID,Male,323.0,52,10,R2,15.0,-0.522559087368877
250,KY,Female,225.0,87,15,R3,10.0,-1.2922147606706036
251,CA,Female,989.0,37,8,0,10.0,2.173676813194519
252,MI,Female,412.0,77,12,U2,14.0,-1.0122830867194248
253,CA,Male,614.0,44,25,U1,30.0,1.8547809144604477
254,OR,Female,240.0,55,9,C3,15.0,-0.9215828101806438
255,WI,Female,604.0,64,15,S1,15.0,0.1563699684407565
256,KY,Female,205.0,72,3,U4,5.0,-1.0149664708226138
257,MI,Male,594.0,76,10,T2,13.0,-0.13419912887070806
258,AZ,Female,608.0,18,12,S1,18.0,0.8376125515521723
259,CA,Female,630.0,57,4,U1,10.0,2.2395961886844806
260,NC,U,356.0,59,5,R2,6.0,-0.14012046097809716
261,FL,Male,290.0,24,11,C2,10.0,-0.5018443872036845
262,NV,Female,321.0,15,6,U3,5.0,-0.20518731288643544
263,FL,Male,335.0,40,7,S1,5.0,-0.4395609944802861
264,FL,Male,361.0,24,11,T2,10.0,-0.19748449561529732
265,GA,Female,420.0,54,10,C2,15.0,-0.4594323197082344
266,WI,U,397.0,92,11,T2,20.0,-0.3642710186102954
267,FL,Male,472.0,13,14,C1,16.0,0.5365713292023525
268,FL,Female,254.0,25,3,T3,5.0,-0.6429928190749371
269,CA,Male,733.0,60,11,C1,15.0,1.4745864057324665
270,AR,U,412.0,48,8,T2,20.0,-0.41287500574457836
271,UT,Female,431.0,59,7,U1,10.0,-0.21137641649841554
272,IL,Female,725.0,56,7,S1,8.0,1.2947930692210268
273,WA,U,439.0,37,15,S2,23.0,-0.06477440818245657
274,SD,Female,295.0,84,10,R2,15.0,-1.4596112664320704
275,CA,Female,494.0,38,12,T2,13.0,1.0609566301443056
276,IN,Female,455.0,66,12,T2,25.0,0.06325986055499189
277,CA,Female,257.0,60,17,T2,20.0,-0.3608572546337867
278,WI,U,545.0,52,10,S1,15.0,0.019423860773233315
279,MI,Female,481.0,88,10,U3,21.0,-0.3472769672021716
280,CA,Male,339.0,59,5,R2,9.0,0.1650368990293952
281,HI,Male,360.0,15,7,U2,9.0,0.7068577916351186
282,AR,Female,252.0,80,4,R2,5.0,-1.1095906672045626
283,CA,Female,474.0,36,14,S2,15.0,1.6013196299880834
284,CA,Female,423.0,56,9,S2,25.0,1.102464802934768
285,LA,Female,446.0,70,9,S1,15.0,-0.21914671270812244
286,MO,Female,529.0,80,10,S1,10.0,0.08669748748700921
287,TX,Female,223.0,61,12,C3,15.0,-0.8723433383083242
288,FL,Female,660.0,21,9,C1,10.0,0.762725476845343
289,MO,Female,248.0,71,6,T2,10.0,-1.0122830867194248
290,FL,Female,403.0,37,9,S3,5.0,-0.3338145027105503
291,MN,Male,359.0,78,9,R2,12.0,-0.6512461778255472
292,CO,Female,612.0,29,13,S1,16.0,0.3499663283627447
293,OR,Female,419.0,54,30,S2,51.0,-0.36769233622574
294,MI,Male,578.0,57,12,S1,17.0,-0.2458532295182031
295,CA,Male,423.0,49,13,C2,10.0,0.2820214849692026
296,CA,Female,574.0,59,5,S1,6.0,1.307675162178357
297,OR,Female,711.0,35,32,R2,50.0,0.6539985027852078
298,CO,Female,197.0,32,3,T2,3.0,-0.7430819672213929
299,NC,U,635.0,35,11,C1,14.0,0.7564993306195765
300,IL,Male,553.0,61,12,T1,12.0,0.352186838938089
301,WI,U,360.0,82,17,R2,30.0,-0.7430819672213929
302,MI,Male,285.0,69,15,R2,15.0,-1.4827525564491297
303,FL,Male,595.0,5,11,C2,15.0,-0.052078827444760105
304,IA,Female,279.0,64,3,C3,5.0,-1.2400424553314617
305,IL,Female,399.0,56,24,U3,25.0,0.15885070544280577
306,TN,Female,318.0,62,9,S3,25.0,-0.7497141879320699
307,MI,Male,434.0,71,27,S2,50.0,-0.7125329067895404
308,WA,U,335.0,56,20,R1,20.0,-0.48880961313053733
309,CA,Female,250.0,63,13,R2,21.0,-0.46672328953925135
310,CA,Female,292.0,66,5,R2,5.0,-0.3557506873310086
311,CA,Female,717.0,54,16,S1,25.0,1.665167825367523
312,FL,Male,608.0,30,17,S1,35.0,0.11108996206840986
313,SC,Female,213.0,74,21,C3,10.0,-0.25379441541719144
314,IL,Female,343.0,32,20,U1,20.0,0.2113392749332215
315,IL,U,383.0,56,15,S3,18.0,-1.0448457636487039
316,TX,Male,297.0,61,5,T2,6.0,-1.2210217111379065
317,CA,Male,325.0,56,8,T2,13.0,0.34328809378430086
318,IL,Female,430.0,79,4,S2,4.0,-0.13567743371817365
319,CA,Female,405.0,50,20,C2,5.0,0.7268703458803865
320,AK,U,568.0,30,16,T2,10.0,0.1489061391631321
321,TN,Male,316.0,82,13,R2,14.0,-0.8108450535726679
322,CA,Male,520.0,34,9,C1,10.0,1.271539957109347
323,MI,Female,345.0,91,8,R2,12.0,-0.5378065853949795
324,KS,Female,298.0,77,4,C3,3.0,-0.8893773087902354
325,TN,Female,292.0,89,6,0,7.0,-0.9571365026048338
326,FL,Female,348.0,34,8,T2,10.0,-0.2714067246069612
327,CA,U,324.0,53,9,T2,12.0,0.26694801097473275
328,CA,Female,757.0,45,20,T2,20.0,1.7272162626589866
329,TN,Male,377.0,69,10,T2,25.0,-0.3557506873310086
330,CA,Female,368.0,46,18,U3,44.0,0.5928149037010441
331,ID,Male,283.0,40,8,R2,20.0,-0.7342867801713364
332,CA,Male,577.0,51,20,C1,25.0,0.5771993136671334
333,CA,Male,671.0,36,7,U1,15.0,1.5227583502839432
334,TX,Female,451.0,78,17,C2,26.0,-0.5609745782327703
335,KY,Male,658.0,77,15,S1,21.0,0.6034748626706498
336,NC,U,445.0,59,15,0,12.0,-0.42171860774598924
337,CA,Male,403.0,43,11,T3,10.0,-0.1268277580034095
338,WI,Female,327.0,65,8,R2,16.0,-0.5687783028078057
339,IL,Male,323.0,89,4,R3,5.0,-0.9165785822204294
340,CA,Male,589.0,48,23,U1,35.0,2.180077803983214
341,NC,U,212.0,77,5,C3,10.0,-0.8531295386003706
342,MI,Male,543.0,74,16,T1,30.0,-0.011822910977011224
343,CA,Female,388.0,36,15,C2,25.0,0.7900573307121361
344,SC,Female,0.0,0,6,T2,1.0,-4.179469891894217
345,AR,Female,259.0,35,44,S2,25.0,-0.7299094420615095
346,WA,U,466.0,54,22,T2,25.0,0.24703853088003777
347,AL,U,472.0,68,7,T2,10.0,-0.23008920894539125
348,KS,Female,495.0,47,16,T2,25.0,-0.4467568894648337
349,AR,Female,354.0,44,11,0,20.0,-0.8893773087902354
350,OR,Female,524.0,50,12,T2,20.0,0.00047402885235279466
351,MO,Male,430.0,67,13,T2,21.0,-0.34221486335642215
352,CA,Male,676.0,41,14,U1,15.0,1.4695839587094015
353,FL,Male,478.0,15,9,S2,10.0,0.2173403476550626
354,TX,Female,437.0,53,13,T1,10.0,-0.29084732261575147
355,MI,Female,403.0,80,4,R2,5.0,-0.4832576519396273
356,WA,U,307.0,52,15,T2,5.0,-0.448561198135979
357,IL,Female,456.0,78,5,R2,4.0,-0.23008920894539125
358,TX,Male,291.0,82,25,T2,30.0,-1.0311810696009296
359,FL,Female,335.0,27,8,C3,15.0,-0.5397235285364383
360,NC,Male,255.0,90,9,T2,10.0,-0.9571365026048338
361,GA,Male,441.0,54,15,T2,21.0,-0.1700570107003664
362,FL,Female,264.0,12,10,U3,5.0,-0.6762915733790563
363,OR,Female,580.0,53,11,S1,10.0,0.28317563340966323
364,MS,Male,333.0,65,4,T2,5.0,-0.7277257948498115
365,AZ,Female,425.0,15,11,C2,23.0,0.889855134581392
366,AZ,Female,299.0,35,7,S2,20.0,-0.33716920258461197
367,MT,U,285.0,78,10,R3,5.0,-1.1716469826328046
368,SC,Male,505.0,49,7,T1,10.0,-0.05911982739222171
369,TX,Male,639.0,62,6,C1,6.0,0.23995706697338223
370,IL,Male,459.0,71,20,C2,20.0,0.05009672897019125
371,CA,Female,1002.0,51,13,S1,30.0,2.7359290049239093
372,TX,Male,497.0,64,15,R2,20.0,-0.34053115555510555
373,TX,Female,271.0,79,7,S3,10.0,-0.6144684247257568
374,GA,Female,507.0,69,10,T1,15.0,-0.18523657839814794
375,OR,Male,421.0,37,10,S1,15.0,-0.3088818335551389
376,TX,U,426.0,62,5,C2,10.0,-0.522559087368877
377,NV,Male,533.0,25,17,S2,18.0,0.027479810744828678
378,NC,Male,621.0,66,12,T1,15.0,0.26461745725157837
379,FL,Female,313.0,4,6,C2,10.0,-0.522559087368877
380,AZ,Male,298.0,14,25,T2,40.0,-0.32712671755413814
381,MO,Female,786.0,52,7,T1,10.0,0.9480126637763145
382,IN,Female,307.0,58,13,R3,20.0,-1.1299478943315395
383,TX,Female,362.0,56,10,R2,10.0,-0.6826212246266676
384,OK,Female,236.0,80,15,R3,15.0,-1.177715630377645
385,FL,Male,419.0,5,4,C2,5.0,-0.13863809689897938
386,FL,Female,619.0,16,10,S2,17.0,0.6764361514658946
387,FL,Male,335.0,18,4,C2,3.0,-0.0008878148182418522
388,CA,Female,220.0,41,13,C3,10.0,1.0693270597971536
389,OK,Male,360.0,42,20,C2,10.0,-0.6512461778255472
390,MO,Female,354.0,83,19,R2,30.0,-0.5590300505263865
391,NC,U,436.0,70,12,S1,26.0,-0.22226547093138246
392,UT,Male,458.0,71,9,S2,11.0,0.003194377379810094
393,NE,Female,597.0,38,19,S1,26.0,-0.13567743371817365
394,CA,Female,572.0,50,7,U1,10.0,1.0617190221828783
395,ND,Female,402.0,70,5,T2,7.0,-0.27947779967767405
396,NC,Male,282.0,48,17,C3,20.0,-0.5668235139203992
397,IN,Female,561.0,53,5,S2,5.0,0.2866335330509702
398,CA,Male,443.0,41,15,U1,17.0,0.7448822945612538
399,CA,Female,627.0,38,9,S1,15.0,1.480200216852649
400,NM,U,590.0,35,10,S1,15.0,0.12378876812040776
401,CA,Female,426.0,69,8,0,10.0,0.05932172336394829
402,IA,Female,316.0,84,4,T2,5.0,-1.2022817430445254
403,SC,Female,304.0,90,13,R2,20.0,-0.8178041668023199
404,MS,U,280.0,89,3,R2,5.0,-1.0838748290372915
405,MI,Male,400.0,86,26,S3,40.0,-0.5378065853949795
406,CA,Male,761.0,44,10,U1,20.0,1.9322666748964297
407,CA,Male,395.0,43,17,C2,20.0,0.8605362614988751
408,CA,Female,359.0,63,11,T2,14.0,0.4314019875479855
409,WA,Female,433.0,42,17,T2,21.0,-0.05067423359208416
410,MI,Female,371.0,80,7,S2,10.0,0.005910288211810698
411,MO,Female,410.0,71,7,S2,10.0,-0.4234934851335099
412,WA,U,259.0,49,6,R3,8.0,-0.8771887669098871
413,CA,Male,600.0,61,6,T2,5.0,0.9680878758873248
414,OR,Male,494.0,53,12,T2,30.0,-0.32046751350736113
415,MI,Female,648.0,74,3,T2,4.0,0.03816108792238135
416,WI,Female,536.0,81,8,T2,15.0,-0.09334342497839476
417,GA,Male,414.0,86,9,R2,10.0,-0.3970841016545885
418,UT,Female,412.0,81,4,S2,4.0,-0.34390039815382273
419,NC,Male,472.0,62,20,C2,30.0,-0.41994579005592064
420,TX,Female,317.0,65,15,C3,21.0,-1.1476544700885467
421,NE,Male,415.0,83,5,R2,5.0,-1.1211843683621177
422,CO,Female,125.0,46,9,C3,12.0,-0.7697987172988613
423,KY,Female,285.0,73,9,R2,15.0,-1.2496612124607327
424,CA,Female,521.0,48,7,S2,10.0,1.2872984311692788
425,CO,Female,347.0,59,5,R2,6.0,-0.6868564628475866
426,CA,Female,363.0,61,12,C1,20.0,0.6025082995227593
427,CA,Male,1004.0,41,13,S1,18.0,2.9633498912613985
428,IL,Female,541.0,68,12,S1,20.0,0.29467559662373294
429,IN,Female,571.0,62,3,C1,2.0,-0.25698208211023044
430,CA,Female,354.0,52,21,S3,23.0,0.6274772310711125
431,CA,Female,433.0,53,6,C2,10.0,0.41968706354024865
432,MI,Male,235.0,88,13,R3,15.0,-1.1387709456652735
433,TX,Male,484.0,66,7,S2,8.0,-0.11802607831682489
434,CA,Female,254.0,58,9,T2,10.0,-0.4981086212638906
435,WA,Female,449.0,33,8,S3,10.0,-0.29084732261575147
436,WA,Female,564.0,50,20,S1,10.0,0.5154090506326267
437,WI,Female,447.0,80,8,S2,10.0,-0.2843403858960891
438,CA,Male,757.0,23,28,U1,40.0,2.539895068685288
439,IL,Female,468.0,62,4,U2,10.0,0.2316587934266208
440,FL,Female,632.0,32,7,C1,11.0,0.11490956515767395
441,CA,Female,807.0,22,9,S1,15.0,2.8906554549824
442,OR,Male,512.0,49,8,C1,8.0,-0.32046751350736113
443,TX,Male,240.0,87,17,R3,23.0,-1.5426707296717155
444,WI,Female,349.0,79,7,R2,15.0,-0.7342867801713364
445,CO,Female,400.0,56,7,S2,8.0,-0.29247827811896904
446,TX,Female,635.0,70,3,C1,4.0,-0.15202853638740677
447,NC,U,404.0,69,7,R2,13.0,-0.08328748629453397
448,SC,Female,465.0,62,4,R1,4.0,0.17734285096361926
449,AL,Female,540.0,54,4,T3,5.0,-0.13419912887070806
450,CA,Male,440.0,58,8,C2,15.0,1.2797766847178889
451,OK,Male,554.0,58,5,C2,5.0,0.5365713292023525
452,NV,Female,312.0,0,12,T2,20.0,-0.2144799923044372
453,CA,Male,730.0,62,9,U1,12.0,1.1431370925464215
454,NC,U,282.0,90,16,R3,30.0,-0.7675529997275335
455,MI,Male,459.0,92,7,R2,12.0,-0.5746582112739407
456,AZ,Female,251.0,28,15,0,15.0,-0.42171860774598924
457,WI,Female,317.0,80,5,R2,7.0,-0.9266054347261274
458,TX,Female,499.0,54,14,T2,25.0,-0.069028151099092
459,KY,Female,290.0,93,3,T2,5.0,-0.9571365026048338
460,TX,Female,206.0,88,12,U4,20.0,-0.9910074396502216
461,SC,U,319.0,78,8,0,32.0,-0.9778793128216712
462,IL,Female,996.0,53,62,U1,100.0,2.9087646142668535
463,AZ,Female,829.0,12,15,S1,25.0,0.982416764441312
464,WA,U,230.0,45,7,C3,15.0,-0.8531295386003706
465,MS,U,282.0,85,5,R2,4.0,-0.9316466137230516
466,FL,Male,432.0,11,22,0,50.0,0.22332072365254935
467,IN,Male,549.0,64,29,C2,25.0,-0.32046751350736113
468,CA,Female,234.0,44,14,R3,2.0,-0.6185094213930333
469,FL,Female,456.0,27,11,T2,10.0,0.19321019425902375
470,OK,Female,245.0,77,3,R3,4.0,-1.2241720743007354
471,CA,Female,367.0,41,11,T2,15.0,-0.3523556391358359
472,MO,Male,433.0,93,8,T2,10.0,-0.5339800800365458
473,NC,U,392.0,72,8,T2,17.5,-0.49438211770067375
474,AR,Female,269.0,57,15,R3,20.0,-1.1358232566070894
475,MI,Female,320.0,76,15,U3,21.0,-1.069802990548157
476,IL,Male,352.0,85,16,R2,20.0,-0.6124520980725287
477,CA,Male,945.0,54,17,U1,25.0,2.7566005662334283
478,WI,U,330.0,76,7,R2,5.0,-0.7519318188550871
479,TX,Male,622.0,41,12,U1,25.0,0.5889233247650655
480,IL,Female,466.0,92,25,R2,50.0,0.3309789875774366
481,LA,Female,498.0,78,9,S1,15.0,-0.17459584284315674
482,IN,Female,322.0,73,11,T2,51.0,-1.1328822511950674
483,NC,U,508.0,27,6,C1,10.0,0.6680534009586448
484,FL,Male,411.0,8,9,C2,35.0,0.034163588697090234
485,CO,Female,407.0,49,20,S2,20.0,-0.3388492701563192
486,WA,Female,300.0,39,13,C3,20.0,-0.2778602717078386
487,LA,Female,309.0,76,3,S2,5.0,-0.5805616007078276
488,CA,Male,784.0,42,14,S1,25.0,1.9225963367858292
489,KY,U,330.0,43,5,C2,5.0,-0.8318271128969792
490,AZ,Male,564.0,8,20,T1,10.0,0.2692754652089982
491,IL,Male,644.0,87,41,0,100.0,0.4764814588756848
492,IL,Female,330.0,79,8,T2,9.0,-0.891828010645109
493,CA,Female,331.0,69,7,T1,3.0,0.5820933409306237
494,CA,Female,283.0,28,9,U3,5.0,1.4060424539351501
495,AL,U,485.0,65,12,T1,10.0,-0.3659807307868224
496,CO,Female,425.0,51,12,S2,20.0,-0.3988306393823973
497,CA,Female,550.0,34,12,S1,20.0,0.9997902878401013
498,AZ,Male,426.0,13,11,S1,20.0,-0.29084732261575147
499,CO,Female,447.0,37,4,U1,7.0,-0.287590485323765
500,IA,Male,368.0,68,39,C2,44.0,-0.8893773087902354
501,TX,Male,377.0,60,24,S2,50.0,-0.3472769672021716
502,FL,Female,383.0,22,7,C2,12.0,-0.2746301930874805
503,IN,Female,368.0,70,14,C2,15.0,-1.1387709456652735
504,CA,Female,503.0,32,13,S1,10.0,1.9540024924966464
505,NC,Male,285.0,81,10,T2,10.0,-1.069802990548157
506,FL,Male,325.0,28,5,U3,9.0,-0.7901723867591488
507,MO,Female,537.0,69,3,C1,3.0,-0.12388856177435918
508,FL,Female,692.0,37,8,S1,15.0,0.4046659732125251
509,FL,Male,294.0,69,12,R2,15.0,-0.7541529159608809
510,KS,Male,339.0,68,7,R2,20.0,-0.9392435224150162
511,NC,U,404.0,63,6,T2,8.0,0.13262193814475245
512,IN,Female,426.0,55,7,0,10.0,-0.3659807307868224
513,CO,Female,507.0,40,12,T1,12.0,0.08799009303523385
514,AZ,Female,547.0,25,15,S1,15.0,0.5415742053748915
515,WI,Female,436.0,57,5,S2,5.0,-0.3506608998143235
516,FL,Female,286.0,37,17,R1,25.0,-0.5904533592322683
517,MN,Male,668.0,78,30,S1,42.0,-0.022830517988680833
518,CO,Female,445.0,54,25,S2,30.0,-0.12977228702554097
519,CA,Female,815.0,38,24,S1,33.0,2.8278395570328727
520,IA,Male,669.0,52,14,S1,10.0,-0.26979745936698285
521,OK,Male,307.0,57,11,T2,11.0,-0.5785911817820969
522,CA,Female,483.0,41,3,S2,10.0,0.970483242999149
523,SC,Female,282.0,93,9,R3,10.0,-0.9989462943700858
524,FL,Female,409.0,16,10,S2,10.0,-0.011822910977011224
525,OR,Male,386.0,56,9,R2,15.0,-0.23008920894539125
526,CA,Female,455.0,56,17,U1,20.0,1.586544892105628
527,CA,Female,331.0,66,10,T2,7.0,0.5515393177789454
528,CA,Female,421.0,44,7,S2,10.0,0.691247291828055
529,CA,Female,371.0,40,7,C3,9.0,0.504225676855143
530,AZ,Male,551.0,33,7,0,5.0,0.245860283356932
531,AL,U,475.0,74,6,T2,7.0,-0.6124520980725287
532,TX,Male,302.0,79,16,C2,17.0,-0.9726636737229536
533,MI,Male,548.0,79,10,S2,20.0,-0.20673234125083403
534,CA,Female,287.0,60,13,S3,20.0,-0.36940583980422775
535,IL,Female,417.0,86,4,S2,4.0,-0.09911758109306257
536,TX,Female,602.0,34,6,C1,4.0,0.09186199717421467
537,CA,Male,568.0,62,7,C1,7.0,1.1084317867099656
538,TN,Female,209.0,86,6,R3,5.0,-1.1565994392259056
539,CA,Male,211.0,16,8,U3,15.0,1.9494701605668876
540,TN,U,373.0,53,11,C2,10.0,-0.38318279328594174
541,IL,Male,768.0,44,10,S1,10.0,1.0525511346108827
542,FL,Male,551.0,19,12,0,200.0,0.5879491525937025
543,WA,Female,414.0,44,4,C2,10.0,-0.5845103466502366
544,AZ,Female,564.0,29,9,S1,12.0,0.2245143298064847
545,AZ,Female,323.0,11,6,C2,9.0,-0.32379356062865555
546,FL,Female,461.0,18,7,S1,15.0,-0.11364304890977722
547,KY,Female,289.0,90,7,S3,10.0,-1.0726053517438483
548,WI,Female,446.0,85,8,R1,10.0,-0.30229978580689465
549,AR,Male,317.0,69,5,R2,5.0,-0.9016747304329094
550,CA,Male,389.0,49,6,S2,10.0,0.6838562712101309
551,CA,Female,403.0,61,8,T2,8.0,0.42927765936356893
552,TX,Female,382.0,70,10,C2,5.0,-0.36940583980422775
553,WI,U,299.0,83,10,R2,20.0,-0.9016747304329094
554,IL,Female,479.0,64,17,U2,48.0,0.1021440217133138
555,MI,Male,207.0,78,12,R3,25.0,-1.302243987960204
